path	line	check	status	detail	header
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	72	external_row_has_source_locator	PASS	| `commondataelements.ninds.nih.gov` | NINDS Multiple Sclerosis Common Data Elements | `external-unverifiable` | `orthogonal` | https://www.commondataelements.ninds.nih.gov/Multiple%20Sclerosis | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	73	external_row_has_source_locator	PASS	| `platform-docs.opentargets.org` | Open Targets Platform | `external-unverifiable` | `orthogonal` | https://platform-docs.opentargets.org/ | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	74	external_row_has_source_locator	PASS	| `cos.io` | Open Science Framework | `external-unverifiable` | `orthogonal` | https://www.cos.io/products/osf | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	75	external_row_has_source_locator	PASS	| `pubmed.ncbi.nlm.nih.gov` | PubMed | `external-unverifiable` | `orthogonal` | https://pubmed.ncbi.nlm.nih.gov/ | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	76	external_row_has_source_locator	PASS	| `ncbi.nlm.nih.gov` | NCBI Sequence Read Archive | `external-unverifiable` | `orthogonal` | https://www.ncbi.nlm.nih.gov/sra | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	77	external_row_has_source_locator	PASS	| `about.zenodo.org` | Zenodo | `external-unverifiable` | `orthogonal` | https://about.zenodo.org/ | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	78	external_row_has_source_locator	PASS	| `dailymed.nlm.nih.gov` | claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a | `NOT_PROJECT_G	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	79	external_row_has_source_locator	PASS	| `dailymed.nlm.nih.gov` | claim.dailymed.natalizumab_mechanism_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962 | `NOT_PROJECT_GROUN	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	80	external_row_has_source_locator	PASS	| `dailymed.nlm.nih.gov` | claim.dailymed.ocrelizumab_mechanism_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d | `NOT_PROJECT_GROUN	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	81	external_row_has_source_locator	PASS	| `mssociety.org.uk` | claim.ms_society_uk.ppms_course_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://www.mssociety.org.uk/about-ms/types-of-ms | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	82	external_row_has_source_locator	PASS	| `nationalmssociety.org` | claim.national_ms_society.rrms_course_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	83	external_row_has_source_locator	PASS	| `nationalmssociety.org` | claim.national_ms_society.spms_course_context.2026-06-13 | `external-unverifiable` | `orthogonal` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms/secondary-progressive-ms | `NOT_PROJEC	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	84	external_row_has_source_locator	PASS	| `nature.com` | claim.ms_ibd.treatment_transfer_caution_context.2026-06-14 | `external-unverifiable` | `supports` | https://www.nature.com/articles/s41467-021-25768-0 | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_DOMAIN_ROLLUP.md	85	external_row_has_source_locator	PASS	| `nature.com` | claim.nature.ms_uc_greater_genetic_correlation_context.2026-06-14 | `external-unverifiable` | `supports` | https://www.nature.com/articles/s41467-021-25768-0 | `NOT_PROJECT_GROUNDED` |	| source domain | record | class | relationship | source | marker |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	22	external_row_has_source_locator	PASS	| ArrayExpress in BioStudies | `external-unverifiable` | https://www.ebi.ac.uk/arrayexpress/ | `reachable_redirected_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	23	external_row_has_source_locator	PASS	| BioStudies | `external-unverifiable` | https://www.ebi.ac.uk/about/teams/biostudies/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	24	external_row_has_source_locator	PASS	| ClinicalTrials.gov | `external-unverifiable` | https://clinicaltrials.gov/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	25	external_row_has_source_locator	PASS	| DailyMed | `external-unverifiable` | https://dailymed.nlm.nih.gov/ | `reachable_redirected_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	26	external_row_has_source_locator	PASS	| DISGENET | `external-unverifiable` | https://disgenet.com/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	27	external_row_has_source_locator	PASS	| Dryad | `external-unverifiable` | https://datadryad.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	28	external_row_has_source_locator	PASS	| European Genome-phenome Archive | `external-unverifiable` | https://ega-archive.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	29	external_row_has_source_locator	PASS	| EMA Medicines | `external-unverifiable` | https://www.ema.europa.eu/en/medicines | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	30	external_row_has_source_locator	PASS	| European Nucleotide Archive | `external-unverifiable` | https://www.ebi.ac.uk/ena/browser/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	31	external_row_has_source_locator	PASS	| Europe PMC | `external-unverifiable` | https://europepmc.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	32	external_row_has_source_locator	PASS	| FDA FDALabel | `external-unverifiable` | https://www.fda.gov/science-research/bioinformatics-tools/fdalabel-full-text-search-drug-product-labeling | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	33	external_row_has_source_locator	PASS	| Figshare | `external-unverifiable` | https://info.figshare.com/about/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	34	external_row_has_source_locator	PASS	| NCBI Gene Expression Omnibus | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/geo/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	35	external_row_has_source_locator	PASS	| NHGRI-EBI GWAS Catalog | `external-unverifiable` | https://www.ebi.ac.uk/gwas/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	36	external_row_has_source_locator	PASS	| International Multiple Sclerosis Genetics Consortium | `external-unverifiable` | https://imsgc.net/publications/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	37	external_row_has_source_locator	PASS	| MS Society UK Types of MS | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `client_error` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	38	external_row_has_source_locator	PASS	| MSBase Registry | `external-unverifiable` | https://www.msbase.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	39	external_row_has_source_locator	PASS	| MS Data Alliance Catalogue | `external-unverifiable` | https://msda.emif-catalogue.eu/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	40	external_row_has_source_locator	PASS	| MSGD / Multiple Sclerosis Gene Database | `external-unverifiable` | https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	41	external_row_has_source_locator	PASS	| MS International Federation Atlas of MS | `external-unverifiable` | https://atlasofms.org/ | `reachable_redirected_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	42	external_row_has_source_locator	PASS	| NARCOMS Registry | `external-unverifiable` | https://www.narcoms.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	43	external_row_has_source_locator	PASS	| National Multiple Sclerosis Society Disease Modification | `external-unverifiable` | https://www.nationalmssociety.org/for-professionals/for-healthcare-professionals/managing-and-treating-ms/disease-modification | `reachable_2xx` | `NOT_P	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	44	external_row_has_source_locator	PASS	| National Multiple Sclerosis Society Types of MS | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	45	external_row_has_source_locator	PASS	| NHS England MS DMT treatment algorithm | `external-unverifiable` | https://www.england.nhs.uk/wp-content/uploads/2024/03/treatment-algorithm-for-multiple-sclerosis-disease-modifying-therapies-july-23.pdf | `reachable_2xx` | `NOT_PROJECT_G	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	46	external_row_has_source_locator	PASS	| NICE NG220 Multiple sclerosis in adults: management | `external-unverifiable` | https://www.nice.org.uk/guidance/ng220 | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	47	external_row_has_source_locator	PASS	| NINDS Multiple Sclerosis Common Data Elements | `external-unverifiable` | https://www.commondataelements.ninds.nih.gov/Multiple%20Sclerosis | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	48	external_row_has_source_locator	PASS	| Open Targets Platform | `external-unverifiable` | https://platform-docs.opentargets.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	49	external_row_has_source_locator	PASS	| Open Science Framework | `external-unverifiable` | https://www.cos.io/products/osf | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	50	external_row_has_source_locator	PASS	| PubMed | `external-unverifiable` | https://pubmed.ncbi.nlm.nih.gov/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	51	external_row_has_source_locator	PASS	| NCBI Sequence Read Archive | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/sra | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	52	external_row_has_source_locator	PASS	| Zenodo | `external-unverifiable` | https://about.zenodo.org/ | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	53	external_row_has_source_locator	PASS	| claim.dailymed.dimethyl_fumarate_mechanism_context.2026-06-13 | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=6c42107a-2a42-4263-97b6-ae0d7675c92a | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	54	external_row_has_source_locator	PASS	| claim.dailymed.natalizumab_mechanism_context.2026-06-13 | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962 | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_stat	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	55	external_row_has_source_locator	PASS	| claim.dailymed.ocrelizumab_mechanism_context.2026-06-13 | `external-unverifiable` | https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9da42362-3bb5-4b83-b4bb-b59fd4e55f0d | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_stat	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	56	external_row_has_source_locator	PASS	| claim.ms_society_uk.ppms_course_context.2026-06-13 | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `client_error` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_validation` |	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	57	external_row_has_source_locator	PASS	| claim.national_ms_society.rrms_course_context.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transport_status_only_not_claim_v	| record | class | source | status | marker | boundary |
knowledge_external/catalogs/indexes/EXTERNAL_SOURCE_URL_REACHABILITY.md	58	external_row_has_source_locator	PASS	| claim.national_ms_society.spms_course_context.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms/secondary-progressive-ms | `reachable_2xx` | `NOT_PROJECT_GROUNDED` | `transpor	| record | class | source | status | marker | boundary |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	15	external_row_has_source_locator	PASS	| resource.arrayexpress_biostudies.functional_genomics.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/arrayexpress/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	16	external_row_has_source_locator	PASS	| resource.biostudies.database.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/about/teams/biostudies/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	17	external_row_has_source_locator	PASS	| resource.clinicaltrials_gov.2026-06-13 | `external-unverifiable` | https://clinicaltrials.gov/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	18	external_row_has_source_locator	PASS	| resource.dailymed.drug_labels.2026-06-13 | `external-unverifiable` | https://dailymed.nlm.nih.gov/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	19	external_row_has_source_locator	PASS	| resource.disgenet.platform.2026-06-13 | `external-unverifiable` | https://disgenet.com/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	20	external_row_has_source_locator	PASS	| resource.dryad.repository.2026-06-13 | `external-unverifiable` | https://datadryad.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	21	external_row_has_source_locator	PASS	| resource.ega.controlled_genomics.2026-06-13 | `external-unverifiable` | https://ega-archive.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	22	external_row_has_source_locator	PASS	| resource.ema.medicines_database.2026-06-13 | `external-unverifiable` | https://www.ema.europa.eu/en/medicines | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	23	external_row_has_source_locator	PASS	| resource.ena.sequence_archive.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/ena/browser/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	24	external_row_has_source_locator	PASS	| resource.europe_pmc.literature.2026-06-13 | `external-unverifiable` | https://europepmc.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	25	external_row_has_source_locator	PASS	| resource.fda.fdalabel_drug_labeling.2026-06-13 | `external-unverifiable` | https://www.fda.gov/science-research/bioinformatics-tools/fdalabel-full-text-search-drug-product-labeling | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ON	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	26	external_row_has_source_locator	PASS	| resource.figshare.repository.2026-06-13 | `external-unverifiable` | https://info.figshare.com/about/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	27	external_row_has_source_locator	PASS	| resource.geo.functional_genomics.2026-06-13 | `external-unverifiable` | https://www.ncbi.nlm.nih.gov/geo/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	28	external_row_has_source_locator	PASS	| resource.gwas_catalog.ms.2026-06-13 | `external-unverifiable` | https://www.ebi.ac.uk/gwas/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	29	external_row_has_source_locator	PASS	| resource.imsgc.publications.2026-06-13 | `external-unverifiable` | https://imsgc.net/publications/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	30	external_row_has_source_locator	PASS	| resource.ms_society_uk.types_of_ms.2026-06-13 | `external-unverifiable` | https://www.mssociety.org.uk/about-ms/types-of-ms | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	31	external_row_has_source_locator	PASS	| resource.msbase.registry.2026-06-13 | `external-unverifiable` | https://www.msbase.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	32	external_row_has_source_locator	PASS	| resource.msda.catalogue.2026-06-13 | `external-unverifiable` | https://msda.emif-catalogue.eu/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	33	external_row_has_source_locator	PASS	| resource.msgd.database_commons.2026-06-13 | `external-unverifiable` | https://ngdc.cncb.ac.cn/databasecommons/database/id/9285 | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	34	external_row_has_source_locator	PASS	| resource.msif.atlas_of_ms.2026-06-13 | `external-unverifiable` | https://atlasofms.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	35	external_row_has_source_locator	PASS	| resource.narcoms.registry.2026-06-13 | `external-unverifiable` | https://www.narcoms.org/ | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	36	external_row_has_source_locator	PASS	| resource.national_ms_society.dmt_reference.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/for-professionals/for-healthcare-professionals/managing-and-treating-ms/disease-modification | `NOT_PROJECT_GROUNDED` | `U	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	37	external_row_has_source_locator	PASS	| resource.national_ms_society.types_of_ms.2026-06-13 | `external-unverifiable` | https://www.nationalmssociety.org/understanding-ms/what-is-ms/types-of-ms | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	38	external_row_has_source_locator	PASS	| resource.nhs_england.ms_dmt_algorithm.2026-06-13 | `external-unverifiable` | https://www.england.nhs.uk/wp-content/uploads/2024/03/treatment-algorithm-for-multiple-sclerosis-disease-modifying-therapies-july-23.pdf | `NOT_PROJECT_GROUNDED`	| external record | class | source | marker | project finding | synthesis status |
knowledge_external/synthesis/CONVERGENCE_CONTRADICTION_SKELETON.md	39	external_row_has_source_locator	PASS	| resource.nice.ng220_ms_management.2026-06-13 | `external-unverifiable` | https://www.nice.org.uk/guidance/ng220 | `NOT_PROJECT_GROUNDED` | `UNLINKED_RESOURCE_METADATA_ONLY` | `placeholder_no_claim_conclusion` |	| external record | class | source | marker | project finding | synthesis status |
